timestamp,series_id,series_games_configured,A_model,B_model,game,winner,starter,moves,A_used_minimax,B_used_minimax,A_tokens,B_tokens,A_points,B_points,incidents
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,3,B,A,6,False,False,284,432,0,30,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,4,B,B,7,False,False,427,415,0,40,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,5,B,A,8,False,False,409,554,0,50,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,6,B,B,7,False,False,430,418,0,60,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,7,B,A,6,False,False,286,435,0,70,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,8,B,B,5,False,False,296,289,0,80,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,9,B,A,6,False,False,288,434,0,90,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,10,B,B,7,False,False,427,415,0,100,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,11,Draw,A,9,False,False,524,555,0,100,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,12,B,B,7,False,False,427,415,0,110,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,13,B,A,8,False,False,409,555,0,120,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,14,B,B,5,False,False,296,288,0,130,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,15,Draw,A,9,False,False,527,558,0,130,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,16,B,B,7,False,False,432,417,0,140,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,17,B,A,6,False,False,285,433,0,150,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,18,B,B,5,False,False,299,288,0,160,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,19,B,A,6,False,False,287,433,0,170,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,20,B,B,5,False,False,297,289,0,180,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,21,B,A,6,False,False,284,432,0,190,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,22,Draw,B,9,False,False,550,532,0,190,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,23,B,A,8,False,False,409,554,0,200,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,24,B,B,7,False,False,573,418,0,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,25,Draw,A,9,False,False,527,559,0,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,26,A,B,8,False,False,548,415,10,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,27,A,A,7,True,False,0,433,19,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,28,A,B,8,True,False,0,414,28,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,29,Draw,A,9,True,False,0,554,27,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,30,Draw,B,9,True,False,0,531,26,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,31,A,A,7,True,False,0,433,35,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,32,A,B,8,True,False,0,416,44,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,33,A,A,7,True,False,0,436,53,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,34,A,B,8,True,False,0,417,62,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,35,A,A,7,True,False,0,433,71,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,36,Draw,B,9,True,False,0,531,70,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,37,A,A,7,True,False,0,433,79,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,38,A,B,6,True,False,0,289,88,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,39,A,A,7,True,False,0,433,97,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,40,Draw,B,9,True,False,0,532,96,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,41,Draw,A,9,True,False,0,554,95,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,42,A,B,8,True,False,0,420,104,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,43,A,A,9,True,False,0,557,113,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,44,Draw,B,9,True,False,0,532,112,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,45,Draw,A,9,True,False,0,555,111,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,46,A,B,8,True,False,0,414,120,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,47,Draw,A,9,True,False,0,554,119,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,48,Draw,B,9,True,False,0,531,118,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,49,A,A,7,True,False,0,433,127,210,
2025-12-16T22:45:59.266407,64be6bf5-7b33-4df0-9d3d-dc7b858eb42a,50,gpt-4o-mini,gpt-5.2,50,A,B,8,True,False,0,416,135,210,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,1,Draw,A,9,False,False,527,566,0,0,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,2,B,B,7,False,False,428,416,0,10,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,3,B,A,8,False,False,409,561,0,20,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,4,B,B,7,False,False,428,419,0,30,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,5,A,A,7,False,False,415,438,10,30,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,6,B,B,7,False,False,430,422,10,40,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,7,Draw,A,9,False,False,528,563,10,40,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,8,B,B,5,False,False,300,290,10,50,4.1 mini invalid move (4.1 mini selected an occupied square.); restart #1.
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,9,Draw,A,9,True,False,0,565,4,50,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,10,B,B,7,False,False,428,419,4,60,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,11,A,A,9,False,False,521,561,14,60,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,12,A,B,8,True,False,0,423,18,60,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,13,A,A,5,True,False,0,306,22,60,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,14,A,B,8,True,False,0,421,25,60,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,15,B,A,6,False,False,284,439,25,70,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,16,A,B,6,True,False,0,290,29,70,4.1 mini invalid move (4.1 mini selected an occupied square.); restart #1.
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,17,Draw,A,9,True,False,0,565,23,70,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,18,A,B,6,True,False,0,293,27,70,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,19,A,A,7,True,False,0,440,31,70,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,20,A,B,8,True,False,0,423,34,70,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,21,B,A,8,False,False,413,564,34,80,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,22,A,B,8,True,False,0,421,38,80,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,23,A,A,7,True,False,0,439,42,80,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,24,A,B,6,True,False,0,293,45,80,4.1 mini invalid move (4.1 mini selected an occupied square.); restart #1.
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,25,Draw,A,9,False,False,527,566,45,80,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,26,A,B,6,True,False,0,290,48,80,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,27,A,A,7,True,False,0,441,51,80,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,28,A,B,8,True,False,0,423,53,80,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,29,A,A,5,True,False,0,303,55,80,
2025-12-16T23:46:40.446954,615bee51-8380-4534-843c-e7260cdc675a,30,gpt-4o-mini,gpt-4.1-mini,30,A,B,8,True,False,0,421,57,80,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,1,B,A,6,False,False,285,436,0,10,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,2,B,B,7,False,False,431,422,0,20,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,3,B,A,8,False,False,408,561,0,30,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,4,B,B,9,False,False,550,543,0,40,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,5,B,A,6,False,False,284,438,0,50,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,6,B,B,7,False,False,428,419,0,60,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,7,A,A,7,False,False,409,438,10,60,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,8,B,B,9,False,False,549,539,10,70,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,9,B,A,8,False,False,412,563,10,80,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,10,B,B,7,False,False,428,419,10,90,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,11,A,A,9,False,False,526,562,20,90,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,12,B,B,7,False,False,427,418,20,100,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,13,A,A,7,False,False,411,438,30,100,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,14,B,B,7,False,False,429,423,30,110,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,15,A,A,7,False,False,411,437,40,110,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,16,B,B,7,False,False,427,422,40,120,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,17,B,A,8,False,False,409,561,40,130,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,18,B,B,7,False,False,429,420,40,140,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,19,B,A,6,False,False,285,433,40,150,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,20,B,B,7,False,False,428,422,40,160,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,21,Draw,A,9,False,False,525,563,40,160,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,22,B,B,9,False,False,550,543,40,170,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,23,B,A,6,False,False,284,439,40,180,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,24,B,B,7,False,False,428,419,40,190,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,25,A,A,7,False,False,409,438,50,190,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,26,B,B,7,False,False,426,421,50,200,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,27,A,A,7,False,False,413,440,60,200,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,28,B,B,7,False,False,428,419,60,210,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,29,A,A,9,False,False,523,559,70,210,
2025-12-16T23:55:29.818912,3fc94078-2ce2-4ab5-b863-4d07bcf4d70e,30,gpt-4o-mini,gpt-4.1-mini,30,B,B,9,False,False,546,536,70,220,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,1,A,A,7,False,False,409,438,10,0,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,2,B,B,7,False,False,429,423,10,10,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,3,B,A,6,False,False,285,436,10,20,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,4,B,B,7,False,False,428,423,10,30,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,5,A,A,9,False,False,523,559,20,30,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,6,B,B,9,False,False,547,540,20,40,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,7,A,A,7,False,False,411,438,30,40,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,8,A,B,6,True,False,0,290,31,40,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,9,A,A,7,False,False,412,438,41,40,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,10,B,B,5,False,True,297,0,41,40,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,11,Draw,A,9,False,True,526,0,41,30,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,12,B,B,7,False,True,427,0,41,31,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,13,B,A,8,False,True,410,0,41,32,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,14,B,B,7,False,True,430,0,41,32,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,15,B,A,8,False,True,409,0,41,32,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,16,B,B,5,False,True,299,0,41,32,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,17,B,A,6,False,True,285,0,41,32,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,18,B,B,7,False,True,431,0,41,32,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,19,B,A,8,False,True,409,0,41,32,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,20,B,B,9,False,True,547,0,41,32,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,21,B,A,6,False,True,285,0,41,32,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,22,B,B,7,False,True,426,0,41,32,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,23,B,A,8,False,True,409,0,41,32,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,24,B,B,7,False,True,427,0,41,32,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,25,Draw,A,9,False,True,528,0,41,22,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,26,B,B,7,False,True,427,0,41,23,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,27,B,A,6,False,True,286,0,41,24,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,28,B,B,5,False,True,300,0,41,25,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,29,Draw,A,9,False,True,523,0,41,16,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,30,B,B,7,False,True,427,0,41,18,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,31,B,A,8,False,True,410,0,41,20,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,32,B,B,7,False,True,427,0,41,22,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,33,B,A,8,False,True,409,0,41,23,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,34,B,B,7,False,True,431,0,41,24,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,35,B,A,6,False,True,285,0,41,25,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,36,B,B,7,False,True,431,0,41,26,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,37,B,A,8,False,True,409,0,41,27,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,38,B,B,7,False,True,427,0,41,28,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,39,B,A,6,False,True,285,0,41,29,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,40,B,B,7,False,True,431,0,41,30,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,41,B,A,8,False,True,409,0,41,31,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,42,B,B,7,False,True,427,0,41,32,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,43,B,A,8,False,True,414,0,41,32,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,44,B,B,7,False,True,427,0,41,32,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,45,B,A,6,False,True,286,0,41,32,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,46,B,B,5,False,True,300,0,41,32,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,47,Draw,A,9,False,True,523,0,41,22,
2025-12-17T02:30:42.321466,ad1fe4be-cb8e-46fd-83e8-c0c0f87fcf95,50,gpt-4o-mini,gpt-4.1-mini,48,B,B,7,False,True,427,0,41,23,
